Country Code,Year,data_quality_life_expectancy,Income,Population,Country,Region
pol,1870,4,1831,16780549,Poland,europe
pol,1871,4,1832,17017361,Poland,europe
pol,1872,4,1859,17264935,Poland,europe
pol,1873,4,1922,17523523,Poland,europe
pol,1874,4,1955,17785982,Poland,europe
pol,1875,4,1960,18052370,Poland,europe
pol,1876,4,2015,18322747,Poland,europe
pol,1877,4,2047,18597170,Poland,europe
pol,1878,4,2092,18875702,Poland,europe
pol,1879,4,2133,19158403,Poland,europe
pol,1880,4,2192,19445336,Poland,europe
pol,1881,4,2240,19736564,Poland,europe
pol,1882,4,2299,20032152,Poland,europe
pol,1883,4,2355,20332165,Poland,europe
pol,1884,4,2390,20636668,Poland,europe
pol,1885,4,2421,20945730,Poland,europe
pol,1886,4,2431,21259418,Poland,europe
pol,1887,4,2426,21577801,Poland,europe
pol,1888,4,2464,21900950,Poland,europe
pol,1889,4,2512,22195954,Poland,europe
pol,1890,4,2562,22462150,Poland,europe
pol,1891,4,2598,22698862,Poland,europe
pol,1892,4,2646,22905402,Poland,europe
pol,1893,4,2686,23081071,Poland,europe
pol,1894,4,2720,23258085,Poland,europe
pol,1895,4,2748,23436454,Poland,europe
pol,1896,4,2807,23616188,Poland,europe
pol,1897,4,2879,23797298,Poland,europe
pol,1898,4,2960,23979794,Poland,europe
pol,1899,4,3057,24160762,Poland,europe
pol,1900,4,3139,24340168,Poland,europe
pol,1901,4,3138,24517983,Poland,europe
pol,1902,4,3137,24694172,Poland,europe
pol,1903,4,3137,24868705,Poland,europe
pol,1904,4,3136,25044468,Poland,europe
pol,1905,4,3135,25221471,Poland,europe
pol,1906,4,3134,25399722,Poland,europe
pol,1907,4,3134,25579229,Poland,europe
pol,1908,4,3133,25760003,Poland,europe
pol,1909,4,3132,25848341,Poland,europe
pol,1910,4,3132,25844639,Poland,europe
pol,1911,4,3162,25749284,Poland,europe
pol,1912,4,3192,25562652,Poland,europe
pol,1913,4,3222,25285116,Poland,europe
pol,1914,4,3259,25010589,Poland,europe
pol,1915,4,3296,24739041,Poland,europe
pol,1916,4,3333,24470438,Poland,europe
pol,1917,3,3371,24204749,Poland,europe
pol,1918,3,3409,23949906,Poland,europe
pol,1919,3,3448,23824054,Poland,europe
pol,1920,4,3487,23827906,Poland,europe
pol,1921,4,3533,23962204,Poland,europe
pol,1922,4,3580,24227714,Poland,europe
pol,1923,4,3627,24625232,Poland,europe
pol,1924,4,3674,25029272,Poland,europe
pol,1925,4,3723,25439942,Poland,europe
pol,1926,4,3771,25857349,Poland,europe
pol,1927,4,3821,26281606,Poland,europe
pol,1928,4,3871,26712823,Poland,europe
pol,1929,4,3922,27095139,Poland,europe
pol,1930,4,3694,27427399,Poland,europe
pol,1931,2,3378,27708431,Poland,europe
pol,1932,4,3072,27937039,Poland,europe
pol,1933,4,2946,28112004,Poland,europe
pol,1934,4,2951,28288066,Poland,europe
pol,1935,4,2960,28465230,Poland,europe
pol,1936,4,3011,28643504,Poland,europe
pol,1937,4,3548,28822895,Poland,europe
pol,1938,3,4806,29003408,Poland,europe
pol,1939,3,4955,29037679,Poland,europe
pol,1940,3,4208,28927566,Poland,europe
pol,1941,3,3846,28674887,Poland,europe
pol,1942,3,3392,28281421,Poland,europe
pol,1943,3,3199,27748908,Poland,europe
pol,1944,3,2061,27226421,Poland,europe
pol,1945,3,2137,26713772,Poland,europe
pol,1946,3,3652,26210776,Poland,europe
pol,1947,3,4237,25717250,Poland,europe
pol,1948,3,3998,25233018,Poland,europe
pol,1949,3,4220,24935393,Poland,europe
pol,1950,2,4534,24824007,Poland,europe
pol,1951,2,4651,25283013,Poland,europe
pol,1952,2,4671,25764322,Poland,europe
pol,1953,2,4851,26260482,Poland,europe
pol,1954,2,5031,26764490,Poland,europe
pol,1955,2,5178,27269742,Poland,europe
pol,1956,2,5307,27770044,Poland,europe
pol,1957,2,5488,28259605,Poland,europe
pol,1958,1,5665,28733123,Poland,europe
pol,1959,1,5737,29185902,Poland,europe
pol,1960,1,5958,29614201,Poland,europe
pol,1961,1,6389,30015604,Poland,europe
pol,1962,1,6270,30389354,Poland,europe
pol,1963,1,6615,30736494,Poland,europe
pol,1964,1,6885,31059449,Poland,europe
pol,1965,1,7244,31360903,Poland,europe
pol,1966,1,7683,31641037,Poland,europe
pol,1967,1,7947,31901687,Poland,europe
pol,1968,1,8413,32149536,Poland,europe
pol,1969,1,8316,32393140,Poland,europe
pol,1970,1,8736,32639262,Poland,europe
pol,1971,1,9343,32890387,Poland,europe
pol,1972,1,10005,33147079,Poland,europe
pol,1973,1,10728,33411592,Poland,europe
pol,1974,1,11319,33685785,Poland,europe
pol,1975,1,11808,33970730,Poland,europe
pol,1976,1,12056,34266104,Poland,europe
pol,1977,1,12237,34571226,Poland,europe
pol,1978,1,12644,34885808,Poland,europe
pol,1979,1,12365,35209249,Poland,europe
pol,1980,1,12013,35539723,Poland,europe
pol,1981,1,11336,35878440,Poland,europe
pol,1982,1,11195,36221543,Poland,europe
pol,1983,1,11705,36555782,Poland,europe
pol,1984,1,12097,36863949,Poland,europe
pol,1985,1,12186,37133860,Poland,europe
pol,1986,1,12550,37359519,Poland,europe
pol,1987,1,12372,37544332,Poland,europe
pol,1988,1,12673,37697360,Poland,europe
pol,1989,1,12510,37832568,Poland,europe
pol,1990,1,11315,37960193,Poland,europe
pol,1991,1,10484,38082940,Poland,europe
pol,1992,1,10715,38197588,Poland,europe
pol,1993,1,11087,38301349,Poland,europe
pol,1994,1,11649,38389469,Poland,europe
pol,1995,1,12460,38458642,Poland,europe
pol,1996,1,13212,38509672,Poland,europe
pol,1997,1,14054,38544838,Poland,europe
pol,1998,1,14701,38564191,Poland,europe
pol,1999,1,15387,38567868,Poland,europe
pol,2000,1,16258,38556699,Poland,europe
pol,2001,1,16467,38529585,Poland,europe
pol,2002,1,16810,38488640,Poland,europe
pol,2003,1,17410,38441821,Poland,europe
pol,2004,1,18288,38399553,Poland,europe
pol,2005,1,18937,38368957,Poland,europe
pol,2006,1,20111,38354447,Poland,europe
pol,2007,2,21543,38353339,Poland,europe
pol,2008,2,22445,38356786,Poland,europe
pol,2009,2,23065,38351924,Poland,europe
pol,2010,2,23996,38329784,Poland,europe
pol,2011,2,25124,38286824,Poland,europe
pol,2012,2,25457,38227033,Poland,europe
pol,2013,4,25759,38158043,Poland,europe
pol,2014,4,26650,38091095,Poland,europe
prk,1800,4,283,4345000,North Korea,asia
prk,1801,4,283,4345000,North Korea,asia
prk,1802,4,282,4345000,North Korea,asia
prk,1803,4,282,4345000,North Korea,asia
prk,1804,4,282,4345000,North Korea,asia
prk,1805,4,282,4345000,North Korea,asia
prk,1806,4,281,4345000,North Korea,asia
prk,1807,4,281,4345000,North Korea,asia
prk,1808,4,281,4345000,North Korea,asia
prk,1809,4,280,4345000,North Korea,asia
prk,1810,4,280,4345000,North Korea,asia
prk,1811,4,280,4345000,North Korea,asia
prk,1812,4,279,4345000,North Korea,asia
prk,1813,4,279,4345000,North Korea,asia
prk,1814,4,279,4345000,North Korea,asia
prk,1815,4,279,4345000,North Korea,asia
prk,1816,4,278,4345000,North Korea,asia
prk,1817,4,278,4345000,North Korea,asia
prk,1818,4,278,4345000,North Korea,asia
prk,1819,4,277,4345652,North Korea,asia
prk,1820,4,277,4346956,North Korea,asia
prk,1821,4,277,4348913,North Korea,asia
prk,1822,4,277,4351524,North Korea,asia
prk,1823,4,277,4354788,North Korea,asia
prk,1824,4,278,4358055,North Korea,asia
prk,1825,4,278,4361324,North Korea,asia
prk,1826,4,278,4364595,North Korea,asia
prk,1827,4,278,4367869,North Korea,asia
prk,1828,4,278,4371146,North Korea,asia
prk,1829,4,278,4374425,North Korea,asia
prk,1830,4,278,4377706,North Korea,asia
prk,1831,4,278,4380990,North Korea,asia
prk,1832,4,278,4384277,North Korea,asia
prk,1833,4,278,4387566,North Korea,asia
prk,1834,4,278,4390857,North Korea,asia
prk,1835,4,278,4394151,North Korea,asia
prk,1836,4,278,4397447,North Korea,asia
prk,1837,4,278,4400746,North Korea,asia
prk,1838,4,278,4404047,North Korea,asia
prk,1839,4,278,4407350,North Korea,asia
prk,1840,4,278,4410657,North Korea,asia
prk,1841,4,278,4413965,North Korea,asia
prk,1842,4,278,4417276,North Korea,asia
prk,1843,4,278,4420590,North Korea,asia
prk,1844,4,278,4423906,North Korea,asia
prk,1845,4,278,4427225,North Korea,asia
prk,1846,4,279,4430546,North Korea,asia
prk,1847,4,279,4433869,North Korea,asia
prk,1848,4,279,4437195,North Korea,asia
prk,1849,4,279,4440524,North Korea,asia
prk,1850,4,279,4443855,North Korea,asia
prk,1851,4,279,4455054,North Korea,asia
prk,1852,4,279,4466267,North Korea,asia
prk,1853,4,279,4477494,North Korea,asia
prk,1854,4,279,4488736,North Korea,asia
prk,1855,4,279,4499992,North Korea,asia
prk,1856,4,279,4511262,North Korea,asia
prk,1857,4,279,4522547,North Korea,asia
prk,1858,4,279,4533846,North Korea,asia
prk,1859,4,279,4545160,North Korea,asia
prk,1860,4,279,4556488,North Korea,asia
prk,1861,4,279,4567831,North Korea,asia
prk,1862,4,279,4579188,North Korea,asia
prk,1863,4,279,4590559,North Korea,asia
prk,1864,4,279,4601945,North Korea,asia
prk,1865,4,279,4613345,North Korea,asia
prk,1866,4,279,4624760,North Korea,asia
prk,1867,4,279,4636190,North Korea,asia
prk,1868,4,280,4647634,North Korea,asia
prk,1869,4,280,4660309,North Korea,asia
prk,1870,4,280,4674224,North Korea,asia
prk,1871,4,282,4689391,North Korea,asia
prk,1872,4,284,4705817,North Korea,asia
prk,1873,4,287,4723514,North Korea,asia
prk,1874,4,289,4741263,North Korea,asia
prk,1875,4,292,4759066,North Korea,asia
prk,1876,4,294,4776921,North Korea,asia
prk,1877,4,297,4794830,North Korea,asia
prk,1878,4,299,4812792,North Korea,asia
prk,1879,4,302,4830808,North Korea,asia
prk,1880,4,304,4848877,North Korea,asia
prk,1881,4,307,4867001,North Korea,asia
prk,1882,4,309,4885178,North Korea,asia
prk,1883,4,312,4903410,North Korea,asia
prk,1884,4,315,4921695,North Korea,asia
prk,1885,4,317,4940036,North Korea,asia
prk,1886,4,320,4958430,North Korea,asia
prk,1887,4,323,4976880,North Korea,asia
prk,1888,4,325,4995385,North Korea,asia
prk,1889,4,328,5013944,North Korea,asia
prk,1890,4,331,5032559,North Korea,asia
prk,1891,4,334,5051229,North Korea,asia
prk,1892,4,337,5069954,North Korea,asia
prk,1893,4,339,5088735,North Korea,asia
prk,1894,4,342,5107572,North Korea,asia
prk,1895,4,345,5126465,North Korea,asia
prk,1896,4,348,5145414,North Korea,asia
prk,1897,4,351,5164419,North Korea,asia
prk,1898,4,354,5183480,North Korea,asia
prk,1899,4,357,5202598,North Korea,asia
prk,1900,4,360,5221773,North Korea,asia
prk,1901,4,363,5241005,North Korea,asia
prk,1902,4,366,5260293,North Korea,asia
prk,1903,4,369,5279639,North Korea,asia
prk,1904,4,373,5299042,North Korea,asia
prk,1905,4,376,5318502,North Korea,asia
prk,1906,4,379,5338020,North Korea,asia
prk,1907,4,382,5357596,North Korea,asia
prk,1908,2,385,5377230,North Korea,asia
prk,1909,4,389,5412683,North Korea,asia
prk,1910,4,392,5464327,North Korea,asia
prk,1911,4,395,5532540,North Korea,asia
prk,1912,4,399,5617705,North Korea,asia
prk,1913,2,402,5720215,North Korea,asia
prk,1914,4,408,5824581,North Korea,asia
prk,1915,4,414,5930837,North Korea,asia
prk,1916,4,421,6039015,North Korea,asia
prk,1917,2,427,6149151,North Korea,asia
prk,1918,3,434,6251396,North Korea,asia
prk,1919,3,440,6355340,North Korea,asia
prk,1920,4,447,6461013,North Korea,asia
prk,1921,4,454,6568443,North Korea,asia
prk,1922,4,461,6677659,North Korea,asia
prk,1923,2,468,6788691,North Korea,asia
prk,1924,4,475,6901569,North Korea,asia
prk,1925,4,483,7016324,North Korea,asia
prk,1926,4,490,7132987,North Korea,asia
prk,1927,4,497,7251590,North Korea,asia
prk,1928,2,505,7372165,North Korea,asia
prk,1929,4,513,7494745,North Korea,asia
prk,1930,4,521,7619363,North Korea,asia
prk,1931,4,529,7746053,North Korea,asia
prk,1932,4,537,7874849,North Korea,asia
prk,1933,2,545,8005787,North Korea,asia
prk,1934,4,554,8138903,North Korea,asia
prk,1935,4,562,8274231,North Korea,asia
prk,1936,4,571,8411810,North Korea,asia
prk,1937,4,579,8551677,North Korea,asia
prk,1938,2,588,8693869,North Korea,asia
prk,1939,4,597,8838425,North Korea,asia
prk,1940,4,607,8985385,North Korea,asia
prk,1941,4,616,9134788,North Korea,asia
prk,1942,2,625,9286676,North Korea,asia
prk,1943,3,635,9441089,North Korea,asia
prk,1944,3,645,9598070,North Korea,asia
prk,1945,3,655,9757660,North Korea,asia
prk,1946,3,665,9919905,North Korea,asia
prk,1947,3,675,10084847,North Korea,asia
prk,1948,3,685,10252531,North Korea,asia
prk,1949,3,696,10407524,North Korea,asia
prk,1950,3,706,10549470,North Korea,asia
prk,1951,3,586,10248503,North Korea,asia
prk,1952,3,623,10049020,North Korea,asia
prk,1953,3,799,9957244,North Korea,asia
prk,1954,3,838,9972434,North Korea,asia
prk,1955,3,872,10086997,North Korea,asia
prk,1956,3,857,10285935,North Korea,asia
prk,1957,3,900,10547385,North Korea,asia
prk,1958,2,920,10843977,North Korea,asia
prk,1959,2,927,11145152,North Korea,asia
prk,1960,2,915,11424189,North Korea,asia
prk,1961,2,931,11665592,North Korea,asia
prk,1962,2,928,11871726,North Korea,asia
prk,1963,2,981,12065468,North Korea,asia
prk,1964,2,1037,12282417,North Korea,asia
prk,1965,2,1072,12547524,North Korea,asia
prk,1966,2,1171,12864947,North Korea,asia
prk,1967,2,1227,13222703,North Korea,asia
prk,1968,2,1352,13609976,North Korea,asia
prk,1969,2,1521,14010339,North Korea,asia
prk,1970,2,1617,14410391,North Korea,asia
prk,1971,2,1728,14809518,North Korea,asia
prk,1972,2,1853,15207765,North Korea,asia
prk,1973,2,1994,15593353,North Korea,asia
prk,1974,2,2151,15952077,North Korea,asia
prk,1975,2,2329,16274737,North Korea,asia
prk,1976,2,2382,16554744,North Korea,asia
prk,1977,2,2440,16796568,North Korea,asia
prk,1978,2,2500,17015984,North Korea,asia
prk,1979,2,2561,17235668,North Korea,asia
prk,1980,2,2621,17472144,North Korea,asia
prk,1981,2,2674,17731229,North Korea,asia
prk,1982,2,2731,18008568,North Korea,asia
prk,1983,2,2787,18298212,North Korea,asia
prk,1984,2,2845,18590142,North Korea,asia
prk,1985,2,2903,18877226,North Korea,asia
prk,1986,2,2889,19156791,North Korea,asia
prk,1987,2,2876,19431992,North Korea,asia
prk,1988,2,2866,19708316,North Korea,asia
prk,1989,2,2859,19993757,North Korea,asia
prk,1990,2,2855,20293057,North Korea,asia
prk,1991,2,2692,20609151,North Korea,asia
prk,1992,2,2465,20937407,North Korea,asia
prk,1993,2,2321,21265832,North Korea,asia
prk,1994,2,2239,21577979,North Korea,asia
prk,1995,2,2111,21862300,North Korea,asia
prk,1996,2,2015,22113428,North Korea,asia
prk,1997,2,1866,22335263,North Korea,asia
prk,1998,2,1837,22536754,North Korea,asia
prk,1999,2,1935,22731470,North Korea,asia
prk,2000,2,1926,22929078,North Korea,asia
prk,2001,2,1981,23132982,North Korea,asia
prk,2002,2,1989,23339453,North Korea,asia
prk,2003,2,2011,23542434,North Korea,asia
prk,2004,2,2039,23732740,North Korea,asia
prk,2005,2,2102,23904167,North Korea,asia
prk,2006,2,2067,24054866,North Korea,asia
prk,2007,2,2031,24188330,North Korea,asia
prk,2008,2,2086,24310143,North Korea,asia
prk,2009,2,2056,24428340,North Korea,asia
prk,2010,2,2036,24548840,North Korea,asia
prk,2011,2,2042,24673392,North Korea,asia
prk,2012,2,2059,24800638,North Korea,asia
prk,2013,4,2071,24929500,North Korea,asia
prk,2014,4,2082,25057793,North Korea,asia
prt,1800,4,1696,2750000,Portugal,europe
prt,1801,4,1617,2775058,Portugal,europe
prt,1802,4,1644,2800344,Portugal,europe
prt,1803,4,1659,2825860,Portugal,europe
prt,1804,4,1709,2851609,Portugal,europe
prt,1805,4,1680,2877592,Portugal,europe
prt,1806,4,1642,2903812,Portugal,europe
prt,1807,4,1653,2930272,Portugal,europe
prt,1808,4,1681,2956972,Portugal,europe
prt,1809,4,1652,2983915,Portugal,europe
prt,1810,4,1368,3011352,Portugal,europe
prt,1811,4,1247,3038791,Portugal,europe
prt,1812,4,1295,3066480,Portugal,europe
prt,1813,4,1426,3094422,Portugal,europe
prt,1814,4,1471,3122618,Portugal,europe
prt,1815,4,1542,3151070,Portugal,europe
prt,1816,4,1595,3179783,Portugal,europe
prt,1817,4,1602,3208756,Portugal,europe
prt,1818,4,1703,3237994,Portugal,europe
prt,1819,4,1873,3265271,Portugal,europe
prt,1820,4,1936,3290556,Portugal,europe
prt,1821,4,1916,3313818,Portugal,europe
prt,1822,4,1903,3335027,Portugal,europe
prt,1823,4,1866,3354149,Portugal,europe
prt,1824,4,1788,3373382,Portugal,europe
prt,1825,4,1747,3392725,Portugal,europe
prt,1826,4,1811,3412178,Portugal,europe
prt,1827,4,1716,3431743,Portugal,europe
prt,1828,4,1733,3451420,Portugal,europe
prt,1829,4,1914,3471354,Portugal,europe
prt,1830,4,2001,3491548,Portugal,europe
prt,1831,4,1863,3512002,Portugal,europe
prt,1832,4,1773,3532721,Portugal,europe
prt,1833,4,1652,3553705,Portugal,europe
prt,1834,4,1704,3574815,Portugal,europe
prt,1835,4,1679,3596049,Portugal,europe
prt,1836,4,1664,3617410,Portugal,europe
prt,1837,4,1828,3638898,Portugal,europe
prt,1838,4,1848,3660513,Portugal,europe
prt,1839,4,1893,3680067,Portugal,europe
prt,1840,4,1747,3697539,Portugal,europe
prt,1841,4,1714,3712913,Portugal,europe
prt,1842,4,1766,3726167,Portugal,europe
prt,1843,4,1788,3737284,Portugal,europe
prt,1844,4,1902,3748433,Portugal,europe
prt,1845,4,1899,3759616,Portugal,europe
prt,1846,4,1772,3770833,Portugal,europe
prt,1847,4,1639,3782083,Portugal,europe
prt,1848,4,1740,3793366,Portugal,europe
prt,1849,4,1767,3806009,Portugal,europe
prt,1850,4,1709,3820021,Portugal,europe
prt,1851,4,1708,3835328,Portugal,europe
prt,1852,4,1706,3852025,Portugal,europe
prt,1853,4,1705,3870122,Portugal,europe
prt,1854,4,1704,3888304,Portugal,europe
prt,1855,4,1703,3906571,Portugal,europe
prt,1856,4,1692,3924924,Portugal,europe
prt,1857,4,1680,3943364,Portugal,europe
prt,1858,4,1669,3961890,Portugal,europe
prt,1859,4,1658,3983037,Portugal,europe
prt,1860,4,1647,4006839,Portugal,europe
prt,1861,4,1636,4033326,Portugal,europe
prt,1862,4,1639,4062532,Portugal,europe
prt,1863,4,1643,4094491,Portugal,europe
prt,1864,4,1647,4126701,Portugal,europe
prt,1865,4,1651,4159164,Portugal,europe
prt,1866,4,1704,4191883,Portugal,europe
prt,1867,4,1744,4224859,Portugal,europe
prt,1868,4,1751,4258094,Portugal,europe
prt,1869,4,1787,4290265,Portugal,europe
prt,1870,4,1806,4321353,Portugal,europe
prt,1871,4,1729,4351343,Portugal,europe
prt,1872,4,1768,4380217,Portugal,europe
prt,1873,4,1831,4407958,Portugal,europe
prt,1874,4,1790,4435874,Portugal,europe
prt,1875,4,1777,4463967,Portugal,europe
prt,1876,4,1727,4492238,Portugal,europe
prt,1877,4,1796,4520688,Portugal,europe
prt,1878,4,1787,4549318,Portugal,europe
prt,1879,4,1777,4580306,Portugal,europe
prt,1880,4,1755,4613685,Portugal,europe
prt,1881,4,1797,4649490,Portugal,europe
prt,1882,4,1838,4687754,Portugal,europe
prt,1883,4,1868,4728513,Portugal,europe
prt,1884,4,1916,4769627,Portugal,europe
prt,1885,4,1949,4811099,Portugal,europe
prt,1886,4,2038,4852931,Portugal,europe
prt,1887,4,2065,4895126,Portugal,europe
prt,1888,4,2071,4937689,Portugal,europe
prt,1889,4,2016,4979135,Portugal,europe
prt,1890,4,2090,5019444,Portugal,europe
prt,1891,4,2037,5058596,Portugal,europe
prt,1892,4,2015,5096570,Portugal,europe
prt,1893,4,2040,5133344,Portugal,europe
prt,1894,4,1999,5170383,Portugal,europe
prt,1895,4,2069,5207690,Portugal,europe
prt,1896,4,2084,5245266,Portugal,europe
prt,1897,4,2190,5283113,Portugal,europe
prt,1898,4,2249,5321233,Portugal,europe
prt,1899,4,2314,5361041,Portugal,europe
prt,1900,4,2412,5402560,Portugal,europe
prt,1901,4,2352,5445815,Portugal,europe
prt,1902,4,2346,5490832,Portugal,europe
prt,1903,4,2359,5537634,Portugal,europe
prt,1904,4,2370,5584835,Portugal,europe
prt,1905,4,2284,5632439,Portugal,europe
prt,1906,4,2281,5680448,Portugal,europe
prt,1907,4,2314,5728866,Portugal,europe
prt,1908,4,2259,5777697,Portugal,europe
prt,1909,4,2239,5819765,Portugal,europe
prt,1910,4,2275,5854996,Portugal,europe
prt,1911,4,2302,5883312,Portugal,europe
prt,1912,4,2330,5904640,Portugal,europe
prt,1913,4,2316,5918901,Portugal,europe
prt,1914,4,2331,5933196,Portugal,europe
prt,1915,4,2275,5947525,Portugal,europe
prt,1916,4,2287,5961890,Portugal,europe
prt,1917,3,2246,5976289,Portugal,europe
prt,1918,3,2131,5990856,Portugal,europe
prt,1919,3,2174,6016813,Portugal,europe
prt,1920,4,2277,6054323,Portugal,europe
prt,1921,4,2390,6103551,Portugal,europe
prt,1922,4,2649,6164663,Portugal,europe
prt,1923,4,2729,6237828,Portugal,europe
prt,1924,4,2596,6311862,Portugal,europe
prt,1925,4,2679,6386774,Portugal,europe
prt,1926,4,2629,6462575,Portugal,europe
prt,1927,4,3054,6539276,Portugal,europe
prt,1928,4,2724,6616887,Portugal,europe
prt,1929,4,2983,6696161,Portugal,europe
prt,1930,4,2911,6777129,Portugal,europe
prt,1931,4,3022,6859819,Portugal,europe
prt,1932,4,3044,6944260,Portugal,europe
prt,1933,4,3210,7030484,Portugal,europe
prt,1934,4,3306,7117779,Portugal,europe
prt,1935,4,3092,7206158,Portugal,europe
prt,1936,4,2822,7295634,Portugal,europe
prt,1937,4,3256,7386220,Portugal,europe
prt,1938,4,3237,7477932,Portugal,europe
prt,1939,4,3241,7566434,Portugal,europe
prt,1940,1,2992,7651645,Portugal,europe
prt,1941,1,3237,7733482,Portugal,europe
prt,1942,1,3165,7811861,Portugal,europe
prt,1943,1,3347,7886695,Portugal,europe
prt,1944,1,3507,7962246,Portugal,europe
prt,1945,1,3343,8038521,Portugal,europe
prt,1946,1,3572,8115526,Portugal,europe
prt,1947,1,3837,8193270,Portugal,europe
prt,1948,1,3791,8271758,Portugal,europe
prt,1949,1,3812,8346348,Portugal,europe
prt,1950,1,3865,8416971,Portugal,europe
prt,1951,1,4017,8418739,Portugal,europe
prt,1952,1,4005,8451545,Portugal,europe
prt,1953,1,4258,8503169,Portugal,europe
prt,1954,1,4434,8563703,Portugal,europe
prt,1955,1,4586,8625538,Portugal,europe
prt,1956,1,4751,8683415,Portugal,europe
prt,1957,1,4926,8734425,Portugal,europe
prt,1958,1,4951,8777697,Portugal,europe
prt,1959,1,5178,8814023,Portugal,europe
prt,1960,1,5477,8844638,Portugal,europe
prt,1961,1,5813,8869989,Portugal,europe
prt,1962,1,6242,8888509,Portugal,europe
prt,1963,1,6605,8896266,Portugal,europe
prt,1964,1,7049,8888226,Portugal,europe
prt,1965,1,7612,8862277,Portugal,europe
prt,1966,1,7984,8814774,Portugal,europe
prt,1967,1,8641,8750863,Portugal,europe
prt,1968,1,9449,8687873,Portugal,europe
prt,1969,1,9724,8649249,Portugal,europe
prt,1970,1,10731,8651334,Portugal,europe
prt,1971,1,11574,8700000,Portugal,europe
prt,1972,1,12597,8789110,Portugal,europe
prt,1973,1,14076,8907928,Portugal,europe
prt,1974,1,14122,9039977,Portugal,europe
prt,1975,1,13128,9172240,Portugal,europe
prt,1976,1,13799,9302297,Portugal,europe
prt,1977,1,14589,9431036,Portugal,europe
prt,1978,1,15024,9552609,Portugal,europe
prt,1979,1,15911,9660749,Portugal,europe
prt,1980,1,16638,9750966,Portugal,europe
prt,1981,1,16870,9820868,Portugal,europe
prt,1982,1,17304,9870822,Portugal,europe
prt,1983,1,17340,9902992,Portugal,europe
prt,1984,1,17079,9921243,Portugal,europe
prt,1985,1,17627,9929176,Portugal,europe
prt,1986,1,18431,9926426,Portugal,europe
prt,1987,1,19690,9914073,Portugal,europe
prt,1988,1,21260,9899198,Portugal,europe
prt,1989,1,22458,9890823,Portugal,europe
prt,1990,1,23557,9895358,Portugal,europe
prt,1991,1,24643,9916052,Portugal,europe
prt,1992,1,24930,9951305,Portugal,europe
prt,1993,1,24391,9996642,Portugal,europe
prt,1994,1,24560,10045032,Portugal,europe
prt,1995,1,25524,10091322,Portugal,europe
prt,1996,1,26319,10134016,Portugal,europe
prt,1997,1,27355,10174564,Portugal,europe
prt,1998,1,28526,10214046,Portugal,europe
prt,1999,1,29473,10254501,Portugal,europe
prt,2000,1,30383,10297117,Portugal,europe
prt,2001,1,30756,10341456,Portugal,europe
prt,2002,1,30824,10385993,Portugal,europe
prt,2003,1,30423,10429615,Portugal,europe
prt,2004,1,30893,10470926,Portugal,europe
prt,2005,1,31077,10508494,Portugal,europe
prt,2006,1,31525,10542837,Portugal,europe
prt,2007,1,32252,10573150,Portugal,europe
prt,2008,2,32308,10595312,Portugal,europe
prt,2009,2,31269,10604066,Portugal,europe
prt,2010,2,31798,10596055,Portugal,europe
prt,2011,2,31305,10569388,Portugal,europe
prt,2012,2,30157,10526308,Portugal,europe
prt,2013,4,30043,10473025,Portugal,europe
prt,2014,4,30445,10418224,Portugal,europe
pry,1800,4,945,300000,Paraguay,americas
pry,1801,4,945,289089,Paraguay,americas
pry,1802,4,945,278575,Paraguay,americas
pry,1803,4,945,268444,Paraguay,americas
pry,1804,4,946,258681,Paraguay,americas
pry,1805,4,946,249273,Paraguay,americas
pry,1806,4,946,240207,Paraguay,americas
pry,1807,4,946,231471,Paraguay,americas
pry,1808,4,946,223053,Paraguay,americas
pry,1809,4,946,214940,Paraguay,americas
pry,1810,4,946,207408,Paraguay,americas
pry,1811,4,946,199864,Paraguay,americas
pry,1812,4,948,192595,Paraguay,americas
pry,1813,4,948,185591,Paraguay,americas
pry,1814,4,948,178841,Paraguay,americas
pry,1815,4,948,172337,Paraguay,americas
pry,1816,4,948,166069,Paraguay,americas
pry,1817,4,948,160029,Paraguay,americas
pry,1818,4,948,154209,Paraguay,americas
pry,1819,4,948,150507,Paraguay,americas
pry,1820,4,949,148904,Paraguay,americas
pry,1821,4,960,149382,Paraguay,americas
pry,1822,4,972,151928,Paraguay,americas
pry,1823,4,985,156529,Paraguay,americas
pry,1824,4,997,161270,Paraguay,americas
pry,1825,4,1010,166154,Paraguay,americas
pry,1826,4,1022,171186,Paraguay,americas
pry,1827,4,1035,176371,Paraguay,americas
pry,1828,4,1048,181712,Paraguay,americas
pry,1829,4,1061,187216,Paraguay,americas
pry,1830,4,1074,192886,Paraguay,americas
pry,1831,4,1088,198727,Paraguay,americas
pry,1832,4,1101,204746,Paraguay,americas
pry,1833,4,1115,210947,Paraguay,americas
pry,1834,4,1130,217336,Paraguay,americas
pry,1835,4,1143,223918,Paraguay,americas
pry,1836,4,1158,230699,Paraguay,americas
pry,1837,4,1173,237686,Paraguay,americas
pry,1838,4,1188,244885,Paraguay,americas
pry,1839,4,1202,252301,Paraguay,americas
pry,1840,4,1218,259942,Paraguay,americas
pry,1841,4,1233,267815,Paraguay,americas
pry,1842,4,1249,275926,Paraguay,americas
pry,1843,4,1265,284283,Paraguay,americas
pry,1844,4,1280,292892,Paraguay,americas
pry,1845,4,1296,301763,Paraguay,americas
